timestamp,fid,raw_fps,loop_fps,total_ms,read_ms,vision_ms,vision_total_ms,seg_infer_ms,seg_post_ms,det_infer_ms,det_post_ms,ocr_ms,command_ms,planner_draw_ms,serial_ms,runtime_status_ms,hud_ms,display_ms,npu_load,npu_freq_mhz,cpu_usage_percent,cpu_max_core_percent,gpu_load_percent,gpu_freq_mhz,cpu_temp_c,loadavg_1m
1783752419.141197,16622,21.89,9.17,137.55,5.54,137.33,137.31,,,127.18,0.21,0.09,0.02,,0.07,6.47,,,100,1000.0,71.1,96.1,27.0,1000.0,73.9,11.38
1783752419.446638,16627,19.18,8.26,200.58,15.89,184.57,184.55,,,172.72,2.69,0.11,0.02,,15.81,6.47,,,100,1000.0,71.1,96.1,27.0,1000.0,73.9,11.38
1783752419.450864,16626,19.65,8.30,231.87,12.45,222.93,222.91,,,211.99,0.24,0.10,0.02,,3.98,4.78,,,100,1000.0,69.6,96.2,28.0,1000.0,73.9,11.38
1783752419.672770,16634,34.38,6.66,221.08,0.66,218.43,218.40,,,205.36,12.50,0.10,0.02,,1.56,4.78,,,100,1000.0,69.7,95.5,27.0,1000.0,73.9,11.38
1783752419.851709,16640,28.37,8.26,179.02,14.16,178.70,178.63,,,170.77,4.55,0.12,0.02,,0.10,6.16,,,100,1000.0,69.2,95.2,19.0,800.0,73.9,11.38
1783752420.025707,16647,35.76,6.66,129.55,0.45,129.33,129.32,,,129.03,0.05,0.09,0.02,,0.07,12.60,,,100,1000.0,69.7,95.5,27.0,1000.0,73.9,11.38
1783752420.243784,16651,29.35,8.26,181.89,15.58,170.85,170.84,,,170.57,0.06,0.09,0.37,,0.08,10.43,,,100,1000.0,69.2,95.2,19.0,800.0,73.9,11.38
1783752420.278256,16656,24.73,6.66,11.65,29.28,68.45,68.43,,,64.42,0.09,0.10,0.03,,11.58,12.60,,,100,1000.0,69.7,95.5,27.0,1000.0,73.9,11.38
1783752420.574032,16661,17.14,6.66,94.32,2.49,98.02,98.00,,,76.47,0.08,0.10,0.02,,11.51,15.77,,,100,1000.0,72.1,95.0,42.0,1000.0,73.9,11.38
1783752420.621078,16661,14.14,7.66,139.68,48.26,139.43,139.41,,,139.00,0.05,0.11,0.02,,0.08,10.43,,,100,1000.0,69.2,95.2,19.0,800.0,73.9,11.38
1783752420.866141,16669,27.95,7.66,137.11,23.56,136.90,136.88,,,133.38,0.05,0.09,0.02,,0.07,4.06,,,100,1000.0,72.0,95.1,58.0,1000.0,74.8,11.38
1783752420.923864,16671,34.64,8.79,144.59,23.40,141.13,141.11,,,120.89,0.08,0.11,0.02,,3.27,15.77,,,100,1000.0,72.1,95.0,42.0,1000.0,73.9,11.38
1783752421.269671,16684,29.56,8.79,118.64,8.56,102.79,102.77,,,89.36,0.06,0.13,0.02,,15.63,25.82,,,100,1000.0,72.1,95.0,42.0,1000.0,73.9,11.38
1783752421.372322,16684,20.31,7.66,217.10,10.86,209.63,209.60,,,198.41,0.05,0.09,0.02,,0.40,6.88,,,100,1000.0,72.0,95.1,58.0,1000.0,74.8,11.38
1783752421.489414,16695,31.85,8.79,27.72,0.43,36.56,36.54,,,36.24,0.06,0.19,0.02,,0.07,27.61,,,100,1000.0,72.1,95.0,42.0,1000.0,73.9,11.38
1783752421.691730,16697,23.85,8.79,146.19,0.43,145.38,145.36,,,133.84,0.06,0.10,0.02,,0.07,27.61,,,100,1000.0,70.8,96.2,31.0,1000.0,73.9,11.38
1783752421.738364,16698,31.29,8.06,164.21,10.61,163.96,163.95,,,162.81,0.05,0.10,0.02,,0.07,6.88,,,100,1000.0,72.0,95.1,58.0,1000.0,74.8,11.38
1783752421.904378,16703,20.03,8.79,112.02,13.60,111.80,111.78,,,96.60,0.05,0.09,0.02,,0.08,27.61,,,100,1000.0,70.8,96.2,31.0,1000.0,73.9,11.38
1783752422.002222,16704,19.93,8.06,162.80,11.24,162.51,162.49,,,152.74,0.14,0.12,0.03,,0.09,15.14,,,100,1000.0,70.0,95.6,31.0,1000.0,73.9,11.35
1783752422.118789,16710,37.75,9.93,91.79,18.30,87.57,87.55,,,76.85,0.05,0.09,0.03,,0.07,3.97,,,100,1000.0,70.8,96.2,31.0,1000.0,73.9,11.38
1783752422.230195,16713,29.79,8.06,126.16,13.15,125.94,125.92,,,119.99,0.00,0.09,0.02,,0.07,15.14,,,100,1000.0,70.0,95.6,31.0,1000.0,73.9,11.35
1783752422.426564,16717,24.22,9.93,183.28,34.72,183.04,183.03,,,182.69,0.05,0.09,0.02,,0.08,3.97,,,100,1000.0,70.8,96.2,31.0,1000.0,73.9,11.38
1783752422.450689,16720,28.96,8.06,116.33,12.91,99.79,99.77,,,88.75,0.05,0.37,0.02,,0.07,16.02,,,100,1000.0,70.0,95.6,31.0,1000.0,73.9,11.35
1783752422.772504,16727,18.88,7.74,208.25,20.54,208.01,208.00,,,207.61,0.05,0.09,0.02,,0.08,16.02,,,100,1000.0,70.0,95.6,31.0,1000.0,73.9,11.35
1783752422.817837,16730,27.09,9.93,169.00,42.62,117.81,117.80,,,106.89,0.04,0.09,0.02,,0.14,4.20,,,100,1000.0,67.3,94.5,27.0,1000.0,73.0,11.35
1783752422.976695,16739,30.02,7.74,36.76,13.82,149.33,149.31,,,138.96,0.07,0.10,0.03,,8.91,27.78,,,100,1000.0,67.6,97.1,26.0,1000.0,73.9,11.35
1783752423.172573,16740,20.25,6.44,170.31,13.97,169.99,169.98,,,159.22,0.05,0.12,0.03,,0.11,4.20,,,100,1000.0,67.3,94.5,27.0,1000.0,73.0,11.35
1783752423.376910,16748,19.57,7.74,114.46,11.04,101.08,101.06,,,97.34,0.08,0.10,0.02,,13.20,27.78,,,100,1000.0,67.6,97.1,26.0,1000.0,73.9,11.35
1783752423.550283,16753,29.28,6.44,122.16,17.36,121.86,121.81,,,116.40,0.08,0.10,0.02,,0.07,13.99,,,100,1000.0,67.3,94.5,27.0,1000.0,73.0,11.35
1783752423.588937,16756,40.52,7.74,94.08,4.42,64.00,63.98,,,61.41,0.07,0.10,0.02,,1.16,28.74,,,100,1000.0,67.6,97.1,26.0,1000.0,73.9,11.35
1783752423.817470,16760,35.67,6.44,182.39,0.60,181.97,181.94,,,169.04,0.10,0.10,0.04,,0.20,13.99,,,100,1000.0,67.3,94.5,27.0,1000.0,73.0,11.35
1783752423.847197,16764,19.44,8.97,31.13,13.58,62.89,62.88,,,58.43,0.07,0.09,0.02,,0.07,28.74,,,100,1000.0,68.3,92.2,30.0,1000.0,73.9,11.35
1783752424.061772,16765,23.61,6.44,214.91,20.29,186.25,186.24,,,184.33,0.08,0.09,0.06,,1.37,26.58,,,100,1000.0,68.6,92.5,28.0,1000.0,73.9,11.35
1783752424.297560,16772,21.80,8.97,207.27,0.50,207.05,207.04,,,205.95,0.07,0.09,0.02,,0.06,4.20,,,100,1000.0,68.3,92.2,30.0,1000.0,73.9,11.35
1783752424.352875,16777,28.05,6.94,63.93,5.64,63.68,63.66,,,62.74,0.08,0.10,0.02,,0.08,26.58,,,100,1000.0,68.6,92.5,28.0,1000.0,73.9,11.35
1783752424.581250,16783,26.35,6.94,94.37,23.90,94.14,94.12,,,75.62,0.07,0.10,0.02,,0.07,5.52,,,100,1000.0,68.6,92.5,28.0,1000.0,73.9,11.35
1783752424.676838,16785,33.50,8.97,129.82,4.70,123.63,123.61,,,112.41,0.08,0.10,0.02,,0.09,5.93,,,100,1000.0,68.3,92.2,30.0,1000.0,73.9,11.35
1783752424.791366,16791,22.12,6.94,10.73,4.51,63.57,63.55,,,51.20,0.09,0.10,0.03,,10.68,5.52,,,100,1000.0,68.6,92.5,28.0,1000.0,73.9,11.35
1783752424.947330,16791,23.85,7.69,186.00,0.41,176.24,176.22,,,172.94,0.09,0.12,0.02,,9.56,5.93,,,100,1000.0,68.3,92.2,30.0,1000.0,73.9,11.35
1783752425.006814,16793,18.48,6.94,117.92,17.77,78.47,78.46,,,78.18,0.07,0.10,0.02,,0.07,8.12,,,100,1000.0,69.5,95.2,28.0,1000.0,73.9,11.35
1783752425.254155,16801,28.25,9.32,140.28,19.85,136.47,136.45,,,133.87,0.15,0.11,0.02,,3.62,8.12,,,100,1000.0,69.5,95.2,28.0,1000.0,73.9,11.35
1783752425.320689,16802,27.63,7.69,167.88,33.48,148.59,148.57,,,145.66,0.05,0.11,0.02,,0.08,19.03,,,100,1000.0,69.8,94.1,16.0,700.0,73.9,11.35
1783752425.517033,16806,10.82,9.32,168.10,3.91,163.48,163.46,,,148.51,0.07,0.10,0.02,,4.44,8.12,,,100,1000.0,69.5,95.2,28.0,1000.0,73.9,11.35
1783752425.669367,16812,34.53,7.69,135.28,2.31,135.02,135.00,,,123.42,0.08,0.10,0.02,,0.07,19.03,,,100,1000.0,69.8,94.1,16.0,700.0,73.9,11.35
1783752425.818339,16817,23.73,9.32,83.14,0.84,73.34,73.32,,,70.78,0.07,0.10,0.02,,9.61,5.74,,,100,1000.0,69.5,95.2,28.0,1000.0,73.9,11.35
1783752425.896484,16816,23.39,7.69,191.37,32.44,163.22,163.20,,,151.09,0.07,0.10,0.02,,0.09,27.87,,,100,1000.0,69.8,94.1,16.0,700.0,73.9,11.35
1783752426.053708,16822,23.85,9.32,109.76,0.43,94.86,94.84,,,91.83,0.28,0.11,0.02,,13.83,5.74,,,100,1000.0,70.0,98.1,26.0,1000.0,73.9,11.35
1783752426.114859,16821,23.12,6.00,193.49,12.32,193.25,193.23,,,186.75,0.06,0.09,0.02,,0.08,27.87,,,100,1000.0,69.8,94.1,16.0,700.0,73.9,11.35
1783752426.301327,16828,31.61,8.59,131.24,6.36,130.93,130.90,,,106.95,10.75,0.13,0.02,,0.08,5.06,,,100,1000.0,70.0,98.1,26.0,1000.0,73.9,11.35
1783752426.496881,16834,33.02,6.00,155.35,25.71,144.58,144.57,,,138.96,0.32,0.11,0.02,,10.58,22.08,,,100,1000.0,69.6,98.2,25.0,1000.0,73.9,11.35
1783752426.517850,16836,35.76,8.59,125.83,0.44,125.60,125.57,,,124.89,0.00,0.09,0.02,,0.07,5.06,,,100,1000.0,70.0,98.1,26.0,1000.0,73.9,11.35
1783752426.739218,16843,35.77,8.59,117.95,0.44,103.09,103.07,,,102.77,0.06,0.10,0.02,,0.13,14.56,,,100,1000.0,70.0,98.1,26.0,1000.0,73.9,11.35
1783752426.804392,16845,30.86,6.00,94.19,10.94,93.89,93.86,,,89.02,0.00,0.10,0.02,,0.12,22.08,,,100,1000.0,69.6,98.2,25.0,1000.0,73.9,11.35
1783752426.961708,16852,28.60,8.59,0.64,15.33,74.85,74.83,,,74.53,0.05,0.09,0.02,,0.07,14.56,,,100,1000.0,69.9,96.1,31.0,1000.0,73.9,11.16
1783752427.079086,16850,35.73,6.00,190.16,0.51,187.19,187.17,,,176.41,0.09,0.10,0.02,,2.78,3.97,,,100,1000.0,69.6,98.2,25.0,1000.0,73.9,11.35
1783752427.204924,16858,37.32,8.59,52.75,20.03,35.35,35.33,,,35.03,0.06,0.09,0.03,,18.55,34.14,,,100,1000.0,69.9,96.1,31.0,1000.0,73.9,11.16
1783752427.499012,16864,27.40,8.05,144.30,22.93,134.94,134.91,,,125.60,0.06,0.10,0.02,,4.98,4.19,,,100,1000.0,70.4,94.6,31.0,1000.0,73.9,11.16
1783752427.585229,16867,28.52,9.52,128.04,13.02,125.34,125.32,,,114.63,0.09,0.10,0.02,,2.52,34.14,,,100,1000.0,69.9,96.1,31.0,1000.0,73.9,11.16
1783752427.778913,16872,37.79,8.05,172.63,22.22,172.39,172.38,,,171.96,0.08,0.10,0.02,,0.08,4.19,,,100,1000.0,70.4,94.6,31.0,1000.0,73.9,11.16
1783752427.814600,16879,28.18,9.52,0.13,22.75,40.28,40.26,,,39.74,0.05,0.08,0.03,,0.09,4.00,,,100,1000.0,69.9,96.1,31.0,1000.0,73.9,11.16
1783752428.137198,16882,26.38,9.52,209.01,23.32,208.69,208.67,,,205.57,0.07,0.10,0.02,,0.15,4.00,,,100,1000.0,69.9,96.1,31.0,1000.0,73.9,11.16
1783752428.168252,16883,26.63,8.05,200.97,26.32,193.50,193.48,,,193.21,0.07,0.10,0.02,,0.07,7.23,,,100,1000.0,70.4,94.6,31.0,1000.0,73.9,11.16
1783752428.359367,16889,31.05,6.95,205.75,13.59,152.25,152.23,,,147.28,0.09,0.10,0.02,,3.20,4.00,,,100,1000.0,69.0,95.0,28.0,1000.0,73.9,11.16
1783752428.468544,16894,19.18,7.83,110.50,18.55,110.17,110.14,,,109.76,0.10,0.12,0.02,,0.09,7.23,,,100,1000.0,68.2,95.9,0.0,300.0,73.0,11.16
1783752428.685743,16901,27.24,7.83,0.13,24.07,80.98,80.96,,,71.65,0.08,0.11,0.03,,0.08,5.90,,,100,1000.0,68.2,95.9,0.0,300.0,73.0,11.16
1783752428.779043,16898,17.65,6.95,212.42,24.31,206.41,206.39,,,205.82,0.07,0.10,0.02,,5.84,3.89,,,100,1000.0,69.0,95.0,28.0,1000.0,73.9,11.16
1783752429.004514,16908,23.79,7.83,36.56,0.57,36.30,36.29,,,35.95,0.06,0.10,0.02,,0.07,5.90,,,100,1000.0,68.2,95.9,0.0,300.0,73.0,11.16
1783752429.081126,16909,30.54,6.95,86.38,9.07,86.15,86.13,,,84.69,0.06,0.09,0.02,,0.07,15.39,,,100,1000.0,69.0,95.0,28.0,1000.0,73.9,11.16
1783752429.295092,16914,25.97,8.65,95.38,21.71,95.15,95.13,,,92.02,0.06,0.09,0.02,,0.06,22.43,,,100,1000.0,68.2,95.9,0.0,300.0,73.0,11.16
1783752429.369776,16914,35.74,7.92,204.15,0.50,200.64,200.62,,,198.67,0.06,0.10,0.02,,0.09,15.39,,,100,1000.0,67.7,93.0,31.0,1000.0,73.9,11.16
1783752429.655364,16927,32.85,8.65,78.60,3.25,78.36,78.34,,,77.66,0.06,0.10,0.02,,0.07,22.43,,,100,1000.0,68.2,92.2,28.0,1000.0,73.9,11.16
1783752429.725326,16926,28.61,7.92,179.89,23.19,175.69,175.66,,,160.59,0.07,0.09,0.02,,0.07,3.96,,,100,1000.0,67.7,93.0,31.0,1000.0,73.9,11.16
1783752429.893921,16932,19.99,8.65,133.34,9.88,133.10,133.08,,,132.79,0.06,0.10,0.02,,0.07,3.84,,,100,1000.0,68.2,92.2,28.0,1000.0,73.9,11.16
1783752430.047212,16935,19.84,7.92,136.66,10.88,133.82,133.80,,,119.51,0.06,0.10,0.02,,2.66,3.96,,,100,1000.0,67.7,93.0,31.0,1000.0,73.9,11.16
1783752430.170684,16937,18.78,8.65,169.62,22.54,166.71,166.69,,,162.62,0.07,0.11,0.02,,2.72,3.84,,,100,1000.0,68.2,92.2,28.0,1000.0,73.9,11.16
1783752430.310280,16939,29.01,7.92,261.83,0.45,133.82,133.80,,,119.51,0.06,0.10,0.02,,0.35,261.43,,,100,1000.0,67.7,93.0,31.0,1000.0,73.9,11.16
1783752430.514378,16948,17.63,8.84,87.83,22.52,84.80,84.78,,,81.30,0.08,0.10,0.02,,2.85,36.79,,,100,1000.0,69.5,97.0,29.0,1000.0,73.9,11.16
1783752430.670759,16952,35.83,6.49,110.87,14.10,102.19,102.17,,,93.04,0.06,0.09,0.02,,1.00,7.51,,,100,1000.0,69.3,95.6,24.0,1000.0,73.0,11.16
1783752430.755626,16953,23.52,8.84,133.90,0.98,133.67,133.65,,,132.67,0.08,0.09,0.02,,0.07,36.79,,,100,1000.0,69.5,97.0,29.0,1000.0,73.9,11.16
1783752430.878339,16960,34.01,6.49,4.18,25.27,64.48,64.46,,,61.60,0.07,0.10,0.03,,4.13,7.51,,,100,1000.0,69.3,95.6,24.0,1000.0,73.0,11.16
1783752430.961042,16962,30.62,8.84,0.32,6.51,79.31,79.29,,,76.56,0.06,0.09,0.03,,0.27,14.83,,,100,1000.0,69.5,97.0,29.0,1000.0,73.9,11.16
1783752431.093616,16966,29.23,6.49,16.40,0.59,101.69,101.67,,,101.21,0.06,0.11,0.04,,0.18,16.16,,,100,1000.0,69.3,95.6,24.0,1000.0,73.0,11.16
1783752431.281451,16970,27.35,8.84,36.45,19.18,36.21,36.19,,,35.89,0.06,0.10,0.02,,0.07,14.83,,,100,1000.0,69.5,97.0,29.0,1000.0,73.9,11.16
1783752431.508715,16976,31.63,10.18,57.64,5.76,51.93,51.90,,,43.72,0.08,0.10,0.02,,5.53,13.65,,,100,1000.0,69.1,93.3,40.0,1000.0,73.9,11.16
1783752431.576474,16974,28.35,8.86,202.72,13.11,199.15,199.13,,,187.21,0.08,0.20,0.05,,2.73,16.16,,,100,1000.0,69.4,94.2,32.0,1000.0,73.9,11.16
1783752431.738385,16983,23.63,10.18,0.12,0.44,53.06,53.03,,,52.04,0.04,0.09,0.03,,0.08,13.65,,,100,1000.0,69.1,93.3,40.0,1000.0,73.9,11.16
1783752431.808782,16980,26.49,8.86,208.53,13.27,201.15,201.12,,,186.16,0.06,0.11,0.02,,0.16,7.03,,,100,1000.0,69.4,94.2,32.0,1000.0,73.9,11.16
1783752431.978493,16988,27.47,10.18,21.67,15.74,69.35,69.30,,,58.49,0.15,0.09,0.03,,0.07,21.55,,,100,1000.0,69.1,93.3,40.0,1000.0,73.9,11.16
1783752432.078811,16990,27.85,8.86,62.33,12.17,62.02,62.00,,,61.70,0.07,0.12,0.03,,0.10,7.03,,,100,1000.0,69.4,94.2,32.0,1000.0,73.9,11.16
1783752432.322369,16997,42.07,10.18,74.79,11.20,74.43,74.41,,,74.08,0.06,0.10,0.03,,0.16,21.55,,,100,1000.0,69.1,93.3,40.0,1000.0,73.9,11.16
1783752432.330224,16996,37.96,8.86,105.95,17.05,105.70,105.68,,,89.28,0.06,0.10,0.02,,0.07,21.92,,,100,1000.0,69.4,94.2,32.0,1000.0,73.9,11.16
1783752432.565441,17003,33.51,8.86,145.08,6.07,102.92,102.90,,,101.43,0.06,9.43,0.02,,0.94,21.92,,,100,1000.0,65.2,91.3,32.0,1000.0,73.9,10.58
1783752432.598696,17004,28.77,9.12,148.84,19.83,147.77,147.76,,,147.51,0.05,0.08,0.02,,0.06,21.55,,,100,1000.0,65.3,90.8,18.0,1000.0,73.0,10.58
1783752432.855204,17009,17.69,7.82,176.19,21.61,158.12,158.10,,,153.41,0.07,0.10,0.02,,0.11,17.79,,,100,1000.0,65.2,91.3,32.0,1000.0,73.9,10.58
1783752432.922249,17010,17.55,9.12,209.01,21.25,195.52,195.50,,,191.76,0.08,0.11,0.02,,13.31,4.14,,,100,1000.0,65.3,90.8,18.0,1000.0,73.0,10.58
1783752433.157547,17022,31.99,7.82,45.08,5.53,44.79,44.77,,,44.40,0.04,0.09,0.02,,0.13,17.79,,,100,1000.0,65.2,91.3,32.0,1000.0,73.9,10.58
1783752433.313913,17023,29.98,9.12,176.71,10.97,132.92,132.90,,,125.50,0.06,0.10,0.02,,18.30,25.30,,,100,1000.0,65.3,90.8,18.0,1000.0,73.0,10.58
1783752433.397812,17028,28.41,7.82,95.92,13.70,95.69,95.68,,,76.43,0.05,0.09,0.02,,0.07,5.75,,,100,1000.0,65.2,91.3,32.0,1000.0,73.9,10.58
1783752433.638520,17032,10.23,7.82,142.38,13.12,141.54,141.51,,,129.60,0.06,0.09,0.02,,0.14,5.75,,,100,1000.0,67.2,93.5,25.0,1000.0,73.9,10.58
1783752433.691883,17033,19.15,7.32,151.52,13.24,124.19,124.17,,,123.08,0.05,0.11,0.02,,0.08,25.30,,,100,1000.0,67.3,93.6,20.0,1000.0,73.9,10.58
1783752433.959008,17040,23.84,7.32,182.50,0.46,172.04,172.02,,,162.88,0.08,0.10,0.02,,10.28,6.10,,,100,1000.0,67.3,93.6,20.0,1000.0,73.9,10.58
1783752434.061462,17043,17.49,9.12,125.68,25.23,125.46,125.44,,,122.02,0.05,0.09,0.02,,0.06,7.49,,,100,1000.0,67.2,93.5,25.0,1000.0,73.9,10.58
1783752434.286730,17048,19.93,9.12,124.36,12.91,124.11,124.09,,,123.25,0.05,0.09,0.02,,0.09,7.49,,,100,1000.0,67.2,93.5,25.0,1000.0,73.9,10.58
1783752434.372000,17048,20.59,7.32,217.87,13.10,217.63,217.61,,,206.77,0.05,0.10,0.02,,0.07,6.10,,,100,1000.0,67.3,93.6,20.0,1000.0,73.9,10.58
1783752434.711619,17060,25.99,6.86,121.99,21.78,84.78,84.76,,,82.39,0.06,0.10,0.02,,13.46,4.02,,,100,1000.0,67.8,92.2,29.0,1000.0,73.9,10.58
1783752434.733700,17060,15.62,9.12,122.45,33.97,121.38,121.36,,,119.38,0.40,0.10,0.02,,0.38,14.39,,,100,1000.0,67.9,92.7,30.0,1000.0,73.9,10.58
1783752434.991748,17067,18.28,6.86,155.17,16.11,154.96,154.94,,,154.59,0.07,0.09,0.02,,0.06,4.02,,,100,1000.0,67.8,92.2,29.0,1000.0,73.9,10.58
1783752435.052085,17067,20.13,9.12,214.35,12.55,202.04,202.02,,,177.36,0.07,0.89,0.02,,0.08,11.26,,,100,1000.0,67.9,92.7,30.0,1000.0,73.9,10.58
1783752435.299367,17079,23.85,8.31,70.88,0.42,69.77,69.75,,,65.71,0.09,0.13,0.02,,0.90,11.26,,,100,1000.0,67.9,92.7,30.0,1000.0,73.9,10.58
1783752435.460340,17081,28.96,6.86,173.49,10.78,163.25,163.21,,,155.85,0.10,0.16,0.06,,9.95,13.14,,,100,1000.0,67.8,92.2,29.0,1000.0,73.9,10.58
1783752435.613903,17087,39.29,8.31,159.60,14.18,156.77,156.76,,,156.22,0.08,0.09,0.02,,2.67,27.03,,,100,1000.0,67.9,92.7,30.0,1000.0,73.9,10.58
1783752435.767393,17094,25.33,8.52,41.86,29.89,41.52,41.47,,,40.86,0.15,0.15,0.02,,0.07,40.65,,,100,1000.0,70.5,94.1,31.0,1000.0,73.9,10.58
1783752435.834575,17092,28.72,8.31,206.21,14.26,164.65,164.62,,,158.29,0.01,0.10,0.02,,0.18,27.03,,,100,1000.0,70.7,94.2,66.0,1000.0,73.9,10.58
1783752436.024422,17101,36.97,8.52,106.84,19.21,106.57,106.55,,,106.24,0.06,0.10,0.03,,0.09,40.65,,,100,1000.0,70.5,94.1,31.0,1000.0,73.9,10.58
1783752436.201208,17104,25.67,7.57,147.99,30.58,147.76,147.74,,,120.57,0.07,0.09,0.02,,0.07,4.15,,,100,1000.0,70.7,94.2,66.0,1000.0,73.9,10.58
1783752436.254568,17107,29.76,8.52,128.74,13.15,90.08,90.06,,,78.48,0.09,5.08,0.04,,0.10,33.38,,,100,1000.0,70.5,94.1,31.0,1000.0,73.9,10.58
1783752436.508540,17116,17.88,8.52,1.01,19.49,36.27,36.25,,,35.25,0.06,0.09,0.03,,0.92,33.38,,,100,1000.0,70.5,94.1,31.0,1000.0,73.9,10.58
1783752436.517374,17111,18.94,7.57,209.73,13.95,190.45,190.44,,,179.17,0.08,0.14,0.02,,19.06,4.15,,,100,1000.0,70.7,94.2,66.0,1000.0,73.9,10.58
1783752436.803908,17120,9.33,8.68,91.47,23.38,56.97,56.95,,,56.58,0.06,0.12,0.02,,0.07,11.29,,,100,1000.0,68.3,94.5,26.0,1000.0,73.0,10.62
1783752436.836307,17120,9.67,7.57,130.63,10.58,129.85,129.83,,,128.52,0.06,0.10,0.02,,0.07,4.51,,,100,1000.0,68.2,95.1,26.0,1000.0,73.9,10.62
1783752437.006515,17122,18.29,8.68,184.74,17.70,184.45,184.43,,,177.11,0.09,0.13,0.02,,0.08,11.29,,,100,1000.0,68.3,94.5,26.0,1000.0,73.0,10.62
1783752437.084021,17125,18.34,7.57,138.03,13.50,130.96,130.94,,,127.68,0.05,0.09,0.02,,6.91,4.51,,,100,1000.0,68.2,95.1,26.0,1000.0,73.9,10.62
1783752437.288720,17135,23.09,8.44,0.31,2.64,66.07,66.05,,,65.38,0.34,0.10,0.05,,0.22,15.71,,,100,1000.0,68.2,95.1,26.0,1000.0,73.9,10.62
1783752437.395489,17134,28.61,8.68,176.71,20.97,171.39,171.37,,,169.93,0.21,0.09,0.02,,0.05,5.11,,,100,1000.0,68.3,94.5,26.0,1000.0,73.0,10.62
1783752437.496668,17138,27.68,8.44,99.88,19.14,99.60,99.58,,,98.71,0.00,0.10,0.02,,0.10,15.71,,,100,1000.0,68.2,95.1,26.0,1000.0,73.9,10.62
1783752437.761477,17145,38.42,8.44,159.80,13.22,159.56,159.54,,,154.16,0.08,0.10,0.02,,0.07,15.71,,,100,1000.0,68.2,95.1,26.0,1000.0,73.9,10.62
1783752437.782712,17147,39.87,8.68,131.66,13.18,131.40,131.37,,,128.77,0.06,0.09,0.02,,0.09,5.11,,,100,1000.0,68.3,94.5,26.0,1000.0,73.0,10.62
1783752438.051868,17155,30.35,7.21,169.63,11.69,169.42,169.40,,,166.35,0.04,0.10,0.02,,0.05,14.62,,,100,1000.0,69.9,96.2,28.0,1000.0,73.9,10.62
1783752438.141619,17161,35.44,8.44,87.55,48.85,87.31,87.29,,,79.42,0.05,0.10,0.02,,0.07,4.09,,,100,1000.0,69.9,96.2,42.0,1000.0,73.9,10.62
1783752438.363282,17171,40.67,8.48,17.35,11.11,82.07,82.05,,,80.43,0.06,0.09,0.03,,2.08,15.21,,,100,1000.0,69.9,96.2,42.0,1000.0,73.9,10.62
1783752438.452783,17170,35.31,7.21,129.41,22.24,87.58,87.56,,,87.30,0.00,0.09,0.02,,19.43,22.23,,,100,1000.0,69.9,96.2,28.0,1000.0,73.9,10.62
1783752438.722769,17177,27.89,7.21,161.72,17.64,161.42,161.40,,,150.54,0.05,0.10,0.02,,0.13,22.23,,,100,1000.0,69.9,96.2,28.0,1000.0,73.9,10.62
1783752438.774488,17180,23.31,8.48,102.71,37.42,102.50,102.48,,,82.75,0.05,0.09,0.02,,0.07,15.21,,,100,1000.0,69.9,96.2,42.0,1000.0,73.9,10.62
1783752439.023216,17185,29.29,7.21,193.43,15.03,173.62,173.60,,,157.42,0.07,0.10,0.02,,0.07,18.96,,,100,1000.0,67.5,94.1,25.0,1000.0,73.9,10.62
1783752439.125946,17187,37.42,8.48,243.90,16.14,177.33,177.31,,,167.07,0.06,0.11,0.02,,0.10,13.64,,,100,1000.0,67.4,93.6,32.0,1000.0,73.0,10.62
1783752439.391164,17197,20.39,7.34,150.15,10.47,149.91,149.90,,,148.81,0.05,0.09,0.02,,0.07,18.96,,,100,1000.0,67.5,94.1,25.0,1000.0,73.9,10.62
1783752439.467561,17201,32.68,7.91,115.70,29.03,115.15,115.13,,,105.95,0.05,0.21,0.07,,0.20,13.64,,,100,1000.0,67.4,93.6,32.0,1000.0,73.0,10.62
1783752439.607635,17205,28.65,7.34,111.13,16.58,108.84,108.82,,,108.42,0.00,0.09,0.02,,2.12,13.94,,,100,1000.0,67.5,94.1,25.0,1000.0,73.9,10.62
1783752439.818367,17218,47.68,7.34,0.13,0.48,64.21,64.19,,,63.88,0.04,0.09,0.03,,0.08,13.94,,,100,1000.0,67.5,94.1,25.0,1000.0,73.9,10.62
1783752439.858757,17215,29.86,7.91,92.26,16.66,91.87,91.84,,,91.32,0.06,0.12,0.02,,0.15,12.90,,,100,1000.0,67.4,93.6,32.0,1000.0,73.0,10.62
1783752440.047654,17220,19.27,7.34,125.62,11.37,70.82,70.80,,,70.56,0.00,0.12,0.02,,0.12,5.77,,,100,1000.0,67.9,93.6,28.0,1000.0,73.9,10.62
1783752440.069632,17225,26.03,7.91,10.70,0.41,113.95,113.93,,,113.68,0.04,0.08,0.02,,0.06,10.59,,,100,1000.0,68.0,93.3,29.0,1000.0,73.9,10.62
1783752440.341856,17230,50.59,8.34,159.20,15.31,153.23,153.21,,,147.42,0.06,0.10,0.02,,5.80,5.77,,,100,1000.0,67.9,93.6,28.0,1000.0,73.9,10.62
